time,height,wind_speed,wind_direction,temperature,virtual_temperature,tke,sst,surface_heat_flux,invMOL,ustar,time_,time,height,u,v,is_neutral,neutral_duration
2012-01-01 19:20:00+00:00,10,8.42,189.92,283.18,283.18,0.335,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,10,-1.4505376,-8.294115,1,900
2012-01-01 19:20:00+00:00,20,8.97,190.04,283.09,283.09,0.324,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,20,-1.5637889,-8.832637,1,900
2012-01-01 19:20:00+00:00,40,9.44,190.16,282.9,282.9,0.291,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,40,-1.6651945,-9.29197,1,900
2012-01-01 19:20:00+00:00,60,9.8,190.3,282.72,282.72,0.265,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,60,-1.7522615,-9.642074,1,900
2012-01-01 19:20:00+00:00,80,10.08,190.44,282.53,282.53,0.248,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,80,-1.8265547,-9.913127,1,900
2012-01-01 19:20:00+00:00,100,10.31,190.6,282.35,282.35,0.234,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,100,-1.8965398,-10.134064,1,900
2012-01-01 19:20:00+00:00,120,10.5,190.76,282.16,282.16,0.224,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,120,-1.9603025,-10.315387,1,900
2012-01-01 19:20:00+00:00,140,10.68,190.93,281.97998,281.97998,0.216,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,140,-2.025028,-10.486261,1,900
2012-01-01 19:20:00+00:00,160,10.84,191.12,281.81,281.81,0.21,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,160,-2.0906494,-10.636484,1,900
2012-01-01 19:20:00+00:00,180,10.97,191.3,281.63998,281.63998,0.208,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,180,-2.1495306,-10.757343,1,900
2012-01-01 19:20:00+00:00,200,11.08,191.48,281.47,281.47,0.208,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,200,-2.2052057,-10.858336,1,900
2012-01-01 19:20:00+00:00,220,11.34,192.02,281.32,281.32,0.208,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,220,-2.361591,-11.091371,1,900
2012-01-01 19:20:00+00:00,240,11.61,192.59,281.18,281.18,0.208,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,240,-2.530665,-11.330835,1,900
2012-01-01 19:20:00+00:00,260,11.86,193.27,281.05,281.05,0.201,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,260,-2.7223454,-11.543328,1,900
2012-01-01 19:20:00+00:00,280,12.11,193.93,280.93,280.93,0.193,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,280,-2.9153132,-11.753853,1,900
2012-01-01 19:20:00+00:00,300,12.31,194.55,280.82,280.82,0.186,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,300,-3.0925777,-11.915203,1,900
2012-01-01 19:20:00+00:00,400,13.26,198.8,280.49,280.49,0.141,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,400,-4.2732444,-12.552569,1,900
2012-01-01 19:20:00+00:00,500,14.03,204.97,280.41,280.41,0.071,283.18,-1.0272217,-0.0009155553,0.2938,1325445600000000000,2012-01-01 19:20:00+00:00,500,-5.922676,-12.718601,1,900
2012-01-01 19:25:00+00:00,10,8.38,189.93,283.22998,283.22998,0.324,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,10,-1.4450872,-8.254461,1,0
2012-01-01 19:25:00+00:00,20,8.97,190.05,283.13998,283.13998,0.307,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,20,-1.5653324,-8.832363,1,0
2012-01-01 19:25:00+00:00,40,9.55,190.17,282.96,282.96,0.271,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,40,-1.6862365,-9.399953,1,0
2012-01-01 19:25:00+00:00,60,9.92,190.32,282.78,282.78,0.251,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,60,-1.7771268,-9.75952,1,0
2012-01-01 19:25:00+00:00,80,10.2,190.47,282.6,282.6,0.238,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,80,-1.8535511,-10.030171,1,0
2012-01-01 19:25:00+00:00,100,10.44,190.63,282.41,282.41,0.227,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,100,-1.925826,-10.260838,1,0
2012-01-01 19:25:00+00:00,120,10.64,190.8,282.22998,282.22998,0.219,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,120,-1.9937364,-10.451537,1,0
2012-01-01 19:25:00+00:00,140,10.83,190.98,282.05,282.05,0.212,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,140,-2.06275,-10.631743,1,0
2012-01-01 19:25:00+00:00,160,10.99,191.18,281.88,281.88,0.207,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,160,-2.1308696,-10.781442,1,0
2012-01-01 19:25:00+00:00,180,11.14,191.38,281.71,281.71,0.206,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,180,-2.1980913,-10.920989,1,0
2012-01-01 19:25:00+00:00,200,11.26,191.59,281.54,281.54,0.206,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,200,-2.2622104,-11.030413,1,0
2012-01-01 19:25:00+00:00,220,11.51,192.1,281.38998,281.38998,0.207,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,220,-2.4127097,-11.254286,1,0
2012-01-01 19:25:00+00:00,240,11.77,192.64,281.24,281.24,0.209,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,240,-2.5755632,-11.484746,1,0
2012-01-01 19:25:00+00:00,260,12.01,193.28,281.11,281.11,0.204,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,260,-2.7588167,-11.688843,1,0
2012-01-01 19:25:00+00:00,280,12.25,193.89,280.99,280.99,0.199,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,280,-2.9407182,-11.89179,1,0
2012-01-01 19:25:00+00:00,300,12.46,194.57,280.88,280.88,0.192,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,300,-3.1344707,-12.059299,1,0
2012-01-01 19:25:00+00:00,400,13.46,198.73,280.52,280.52,0.144,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,400,-4.322125,-12.7471895,1,0
2012-01-01 19:25:00+00:00,500,14.25,204.67,280.43,280.43,0.072,283.18,-1.6451607,-0.0006103702,0.2921,1325445900000000000,2012-01-01 19:25:00+00:00,500,-5.947825,-12.949358,1,0
2012-01-01 19:30:00+00:00,10,8.22,189.99,283.28,283.28,0.271,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,10,-1.4259757,-8.095368,1,0
2012-01-01 19:30:00+00:00,20,9.02,190.15,283.19998,283.19998,0.279,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,20,-1.5895559,-8.878836,1,0
2012-01-01 19:30:00+00:00,40,9.64,190.31,283.02,283.02,0.259,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,40,-1.7253084,-9.484351,1,0
2012-01-01 19:30:00+00:00,60,10.02,190.47,282.84,282.84,0.244,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,60,-1.8208416,-9.853169,1,0
2012-01-01 19:30:00+00:00,80,10.32,190.64,282.66,282.66,0.232,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,80,-1.9054577,-10.142566,1,0
2012-01-01 19:30:00+00:00,100,10.57,190.81,282.47998,282.47998,0.222,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,100,-1.9824318,-10.38243,1,0
2012-01-01 19:30:00+00:00,120,10.78,190.99,282.3,282.3,0.214,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,120,-2.0550737,-10.5823,1,0
2012-01-01 19:30:00+00:00,140,10.97,191.18,282.12,282.12,0.208,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,140,-2.126992,-10.761822,1,0
2012-01-01 19:30:00+00:00,160,11.16,191.42,281.94998,281.94998,0.203,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,160,-2.2096744,-10.939055,1,0
2012-01-01 19:30:00+00:00,180,11.3,191.62,281.78,281.78,0.202,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,180,-2.276042,-11.068407,1,0
2012-01-01 19:30:00+00:00,200,11.42,191.82,281.61,281.61,0.202,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,200,-2.3392472,-11.17785,1,0
2012-01-01 19:30:00+00:00,220,11.67,192.33,281.46,281.46,0.204,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,220,-2.4920342,-11.400819,1,0
2012-01-01 19:30:00+00:00,240,11.94,192.87,281.31,281.31,0.207,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,240,-2.6595106,-11.640042,1,0
2012-01-01 19:30:00+00:00,260,12.19,193.51,281.18,281.18,0.203,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,260,-2.8477669,-11.852693,1,0
2012-01-01 19:30:00+00:00,280,12.44,194.14,281.06,281.06,0.198,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,280,-3.038993,-12.063088,1,0
2012-01-01 19:30:00+00:00,300,12.65,194.77,280.94998,280.94998,0.191,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,300,-3.224985,-12.232005,1,0
2012-01-01 19:30:00+00:00,400,13.63,198.6,280.56,280.56,0.145,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,400,-4.347416,-12.918083,1,0
2012-01-01 19:30:00+00:00,500,14.42,204.26,280.44998,280.44998,0.072,283.18,-2.1943588,-0.0003051851,0.2856,1325446200000000000,2012-01-01 19:30:00+00:00,500,-5.924858,-13.146576,1,0
2012-01-01 19:35:00+00:00,10,7.94,189.99,283.33,283.33,0.259,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,10,-1.3774023,-7.819614,0,0
2012-01-01 19:35:00+00:00,20,9.14,190.26,283.25998,283.25998,0.284,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,20,-1.6279718,-8.993849,0,0
2012-01-01 19:35:00+00:00,40,9.74,190.43,283.09,283.09,0.255,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,40,-1.7632706,-9.579064,0,0
2012-01-01 19:35:00+00:00,60,10.13,190.61,282.91,282.91,0.237,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,60,-1.865164,-9.95681,0,0
2012-01-01 19:35:00+00:00,80,10.44,190.79,282.72998,282.72998,0.223,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,80,-1.9544704,-10.25542,0,0
2012-01-01 19:35:00+00:00,100,10.7,190.99,282.55,282.55,0.212,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,100,-2.0398226,-10.503767,0,0
2012-01-01 19:35:00+00:00,120,10.93,191.19,282.37,282.37,0.204,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,120,-2.12111,-10.722211,0,0
2012-01-01 19:35:00+00:00,140,11.13,191.4,282.19,282.19,0.196,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,140,-2.1999238,-10.9104185,0,0
2012-01-01 19:35:00+00:00,160,11.32,191.65,282.02,282.02,0.19,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,160,-2.2858777,-11.086801,0,0
2012-01-01 19:35:00+00:00,180,11.48,191.87,281.86,281.86,0.188,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,180,-2.3613417,-11.234521,0,0
2012-01-01 19:35:00+00:00,200,11.61,192.06,281.69,281.69,0.187,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,200,-2.425746,-11.35376,0,0
2012-01-01 19:35:00+00:00,220,11.85,192.55,281.54,281.54,0.188,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,220,-2.5749044,-11.566866,0,0
2012-01-01 19:35:00+00:00,240,12.11,193.05,281.38998,281.38998,0.19,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,240,-2.7344527,-11.79724,0,0
2012-01-01 19:35:00+00:00,260,12.36,193.66,281.25998,281.25998,0.186,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,260,-2.9189355,-12.010387,0,0
2012-01-01 19:35:00+00:00,280,12.61,194.24,281.13,281.13,0.182,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,280,-3.1018612,-12.222543,0,0
2012-01-01 19:35:00+00:00,300,12.82,194.84,281.00998,281.00998,0.175,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,300,-3.2834663,-12.392386,0,0
2012-01-01 19:35:00+00:00,400,13.77,198.37,280.58,280.58,0.136,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,400,-4.339643,-13.068297,0,0
2012-01-01 19:35:00+00:00,500,14.61,203.81,280.47,280.47,0.069,283.18,-2.5587006,0.0,0.2733,1325446500000000000,2012-01-01 19:35:00+00:00,500,-5.898127,-13.366532,0,0
